PMS: PM1; PMS: PM2.5; PMS: PM10;-; OPC: PM1; OPC: PM2.5; OPC: PM10;-;Tiempo 
12;16;16;-;7.7478;9.15747;12.8811;-;07:32:25
11;15;15;-;6.9541;8.72517;29.617;-;07:32:26
11;15;15;-;6.56262;8.47631;30.4597;-;07:32:27
11;17;17;-;7.98063;9.38933;14.6457;-;07:32:28
11;17;17;-;6.99557;8.72148;21.8335;-;07:32:29
10;17;17;-;7.02913;8.92193;15.0318;-;07:32:30
9;16;16;-;8.04768;9.8858;26.0287;-;07:32:31
10;16;18;-;7.43599;9.53863;28.4678;-;07:32:32
10;16;18;-;7.69929;9.3606;13.4088;-;07:32:33
 15;16;15;-;7.91489;10.5079;0;-;07:41:32
11;15;15;-;7.33497;8.31026;8.37541;-;07:41:33
11;15;15;-;7.13253;8.48659;9.79316;-;07:41:34
11;15;16;-;7.23078;8.51372;14.3461;-;07:41:35
12;16;17;-;7.2989;8.63679;13.4629;-;07:41:36
12;16;17;-;7.36344;8.65156;10.2809;-;07:41:37
12;16;16;-;6.92191;8.28422;20.9832;-;07:41:38
11;15;15;-;6.41686;7.75618;14.2064;-;07:41:39
11;15;15;-;5.84727;6.639;7.12703;-;07:41:40
12;15;16;-;7.5943;8.77883;12.3271;-;07:41:41
12;15;16;-;6.82978;8.22556;9.90732;-;07:41:42
12;15;16;-;7.4065;8.83662;13.8704;-;07:41:43
 15;16;15;-;8.11988;9.61163;0;-;07:50:42
10;13;15;-;7.35026;8.69722;14.1869;-;07:50:43
10;13;15;-;7.78298;9.18585;13.3382;-;07:50:44
11;14;14;-;7.74921;9.34126;12.9791;-;07:50:45
12;15;15;-;7.751;9.2361;10.085;-;07:50:46
12;15;15;-;7.32781;8.81433;10.4023;-;07:50:47
12;16;16;-;6.90523;8.18203;21.1981;-;07:50:48
11;15;15;-;6.90849;7.95614;8.81364;-;07:50:49
11;15;15;-;7.19503;8.33244;16.4064;-;07:50:50
11;15;15;-;7.59502;9.18102;12.2389;-;07:50:51
11;15;15;-;7.73702;8.69779;8.82498;-;07:50:52
11;15;15;-;6.75436;7.78823;19.6573;-;07:50:53
 20;21;20;-;8.16096;19.1601;0;-;07:59:52
12;19;20;-;6.98495;8.29109;12.5103;-;07:59:53
12;19;20;-;8.25738;9.72814;17.0338;-;07:59:54
12;18;19;-;7.71025;9.10298;9.85571;-;07:59:55
12;18;19;-;7.31026;8.45119;9.44328;-;07:59:56
12;18;19;-;7.68742;9.38303;15.2723;-;07:59:57
12;19;20;-;6.78292;8.26036;21.0132;-;07:59:58
12;19;20;-;6.79515;8.03727;8.81915;-;07:59:59
12;19;20;-;7.74832;8.9878;21.2447;-;08:00:00
13;19;20;-;6.66792;8.04927;9.09187;-;08:00:01
14;20;21;-;7.63871;8.92485;11.1391;-;08:00:02
14;20;21;-;7.15837;8.70917;15.8911;-;08:00:03
 20;20;19;-;7.89629;8.53395;0;-;08:09:02
12;18;18;-;7.59848;8.88292;9.59231;-;08:09:03
11;17;17;-;7.2321;8.65603;27.0907;-;08:09:04
11;16;16;-;7.97532;9.34638;24.4086;-;08:09:05
12;17;17;-;7.81849;9.04138;17.5172;-;08:09:06
12;17;17;-;7.26234;8.57101;20.3437;-;08:09:07
13;17;17;-;6.66484;8.17754;20.6723;-;08:09:08
13;17;17;-;7.42758;9.09271;10.1814;-;08:09:09
14;18;18;-;7.06287;8.20402;14.7135;-;08:09:10
14;18;18;-;7.41199;9.04319;10.5418;-;08:09:11
14;18;18;-;7.7398;9.24582;13.7261;-;08:09:12
14;18;18;-;6.76739;8.19758;9.54731;-;08:09:13
 18;18;17;-;8.09053;12.9796;0;-;08:18:12
11;17;17;-;8.49582;9.85642;10.8167;-;08:18:13
11;17;17;-;7.87959;9.13083;9.94888;-;08:18:14
11;17;17;-;7.64871;9.09916;12.9609;-;08:18:15
11;17;17;-;8.98315;10.4774;12.3997;-;08:18:16
11;17;17;-;7.56299;8.7088;23.8177;-;08:18:17
11;17;17;-;7.68968;9.0815;11.0635;-;08:18:18
11;17;17;-;7.34633;8.28408;13.7687;-;08:18:19
11;17;17;-;7.75994;9.15117;16.8512;-;08:18:20
12;19;19;-;7.32862;8.28216;8.41801;-;08:18:21
12;19;19;-;8.00551;9.49578;18.2675;-;08:18:22
12;19;19;-;7.49394;8.77572;10.3859;-;08:18:23
 22;22;17;-;8.59813;9.94257;0;-;08:27:22
12;17;17;-;8.06268;9.49836;11.0291;-;08:27:23
12;17;17;-;8.54909;9.95226;15.1193;-;08:27:24
12;19;19;-;9.39198;10.7261;24.5388;-;08:27:25
12;18;18;-;8.45368;9.64996;12.2111;-;08:27:26
11;19;19;-;9.04868;10.2345;10.6107;-;08:27:27
12;19;19;-;8.11677;9.70431;14.1693;-;08:27:28
13;21;21;-;8.47749;9.8841;10.265;-;08:27:29
12;21;21;-;8.13063;9.44913;12.0219;-;08:27:30
12;21;21;-;8.73543;10.1517;10.832;-;08:27:31
11;20;20;-;8.79555;10.538;16.9054;-;08:27:32
11;21;21;-;7.3671;8.5606;9.27349;-;08:27:33
 18;18;19;-;9.87722;26.487;0;-;08:36:32
12;19;19;-;8.42597;9.92029;13.6495;-;08:36:33
12;19;19;-;8.89524;10.3941;15.0173;-;08:36:34
12;18;18;-;8.55705;10.1738;14.4685;-;08:36:35
12;18;18;-;7.86326;9.41481;15.1673;-;08:36:36
12;18;18;-;7.93569;9.4374;12.0193;-;08:36:37
12;17;17;-;8.53595;10.5194;11.813;-;08:36:38
12;17;17;-;8.06385;9.5223;15.9919;-;08:36:39
12;17;17;-;7.16355;8.77183;15.3831;-;08:36:40
13;17;17;-;8.16123;9.71061;10.5125;-;08:36:41
13;17;17;-;7.59274;9.20345;28.7014;-;08:36:42
13;17;17;-;8.29672;9.64981;15.8837;-;08:36:43
 16;16;16;-;9.615;12.7158;0;-;08:45:42
10;16;17;-;8.18416;9.97784;14.9709;-;08:45:43
11;16;16;-;7.67355;9.08363;10.5543;-;08:45:44
11;17;17;-;7.42861;9.03874;27.2433;-;08:45:45
13;16;16;-;8.13193;9.76853;11.8399;-;08:45:46
12;16;16;-;7.26328;8.5561;16.6534;-;08:45:47
12;17;17;-;8.08393;9.50102;11.1543;-;08:45:48
13;18;18;-;7.62395;9.1118;29.7956;-;08:45:49
12;21;22;-;7.74755;9.37533;10.9736;-;08:45:50
11;20;22;-;7.80614;9.21735;10.0309;-;08:45:51
12;21;22;-;8.00246;9.67425;15.1708;-;08:45:52
12;21;22;-;7.94382;9.47409;12.3947;-;08:45:53
 21;21;24;-;8.74146;13.8842;0;-;08:54:52
14;24;24;-;8.04255;9.51792;10.9526;-;08:54:53
14;23;23;-;8.32432;9.94604;33.4728;-;08:54:54
14;24;24;-;7.70384;9.28296;11.292;-;08:54:55
14;24;24;-;8.32293;10.0886;20.568;-;08:54:56
14;24;24;-;7.47605;8.98484;12.9896;-;08:54:57
15;24;24;-;7.85218;9.58589;15.4021;-;08:54:58
15;24;24;-;7.33351;8.97676;21.6724;-;08:54:59
15;24;24;-;7.49914;8.98643;32.5708;-;08:55:00
14;22;22;-;7.06223;8.51906;12.0681;-;08:55:01
14;22;22;-;8.08203;9.74321;11.1745;-;08:55:02
14;22;22;-;7.23804;8.76053;12.7887;-;08:55:03
 18;18;17;-;8.17225;8.69376;0;-;09:04:02
13;17;17;-;7.24292;8.26442;8.61607;-;09:04:03
13;17;17;-;6.88626;8.42029;13.0346;-;09:04:04
13;17;17;-;6.9812;8.30221;10.0991;-;09:04:05
13;17;17;-;7.65569;9.60056;25.2444;-;09:04:06
13;17;17;-;7.55271;9.7077;23.3079;-;09:04:07
14;18;18;-;7.26946;9.37868;12.4204;-;09:04:08
14;18;18;-;7.56939;9.51213;16.235;-;09:04:09
14;18;18;-;7.23721;8.85549;12.0315;-;09:04:10
14;18;18;-;7.38489;9.43274;17.8876;-;09:04:11
14;18;18;-;7.09352;8.59374;13.9141;-;09:04:12
14;18;18;-;6.79872;8.45784;13.0815;-;09:04:13
 17;18;18;-;9.93429;17.7242;0;-;09:13:12
13;18;18;-;7.99453;9.36551;14.1963;-;09:13:13
13;18;18;-;8.01517;9.71551;28.947;-;09:13:14
13;17;17;-;8.04105;9.44872;14.1701;-;09:13:15
13;17;17;-;8.32165;9.62499;19.4761;-;09:13:16
13;17;17;-;8.50727;10.4962;20.0764;-;09:13:17
13;18;18;-;7.79396;9.90993;18.8254;-;09:13:18
13;18;18;-;8.23076;10.264;35.96;-;09:13:19
13;18;18;-;7.28809;8.73822;25.2844;-;09:13:20
12;17;18;-;8.20055;10.1405;17.0545;-;09:13:21
12;17;18;-;8.74416;10.6968;30.2237;-;09:13:22
12;17;18;-;7.70744;9.20514;63.325;-;09:13:23
 16;16;21;-;8.24645;18.2611;0;-;09:22:22
15;21;21;-;6.64403;7.86679;35.9708;-;09:22:23
15;20;20;-;7.31157;8.5668;9.38532;-;09:22:24
14;20;20;-;7.74553;9.66814;22.2966;-;09:22:25
13;19;19;-;7.38565;8.69178;58.9655;-;09:22:26
13;19;19;-;7.48937;8.78381;35.9135;-;09:22:27
13;18;19;-;7.36547;9.33253;16.8184;-;09:22:28
13;18;19;-;7.18714;8.49242;9.12229;-;09:22:29
14;18;21;-;6.67119;7.99965;25.4904;-;09:22:30
14;18;21;-;7.34274;8.9407;26.6277;-;09:22:31
14;19;21;-;7.11303;8.43415;19.2865;-;09:22:32
14;19;21;-;7.12306;9.08922;36.5297;-;09:22:33
 15;21;21;-;8.85373;10.3497;0;-;09:31:32
15;21;21;-;7.4184;9.08726;12.4741;-;09:31:33
15;21;21;-;7.42385;9.08664;22.5174;-;09:31:34
15;20;20;-;8.51773;10.3632;40.1433;-;09:31:35
15;20;20;-;8.21054;9.92488;29.8218;-;09:31:36
15;20;20;-;7.26733;8.46943;11.9942;-;09:31:37
15;21;21;-;7.3293;8.57881;16.4347;-;09:31:38
15;21;21;-;6.74899;8.27505;15.3058;-;09:31:39
15;21;21;-;7.32408;8.96184;19.7536;-;09:31:40
15;21;21;-;7.35009;8.60465;38.6946;-;09:31:41
15;21;21;-;6.44683;7.3623;7.78644;-;09:31:42
15;21;21;-;6.63461;8.32778;13.5239;-;09:31:43
 16;16;19;-;7.33551;11.2813;0;-;09:40:42
11;17;18;-;6.59664;7.89784;8.74296;-;09:40:43
11;17;18;-;6.48058;7.9443;9.84908;-;09:40:44
11;17;18;-;6.03787;7.52636;44.3887;-;09:40:45
10;16;16;-;5.90799;7.05463;13.6457;-;09:40:46
10;16;16;-;6.19374;7.18053;18.7809;-;09:40:47
10;16;16;-;5.61037;6.83105;11.3813;-;09:40:48
11;16;16;-;5.95737;7.17674;10.6239;-;09:40:49
11;16;16;-;5.3662;6.28427;14.1504;-;09:40:50
11;16;16;-;6.09466;7.48738;27.1778;-;09:40:51
11;16;16;-;5.98306;7.6198;19.1846;-;09:40:52
11;16;16;-;6.29752;7.69945;8.86897;-;09:40:53
 23;24;20;-;7.37877;10.8694;0;-;09:49:52
12;19;20;-;7.04081;8.52647;21.248;-;09:49:53
12;20;20;-;7.20999;9.19094;17.9743;-;09:49:54
11;19;19;-;7.09225;9.17223;15.4367;-;09:49:55
11;19;20;-;7.20982;8.65552;12.644;-;09:49:56
11;20;21;-;7.80404;9.14913;12.9195;-;09:49:57
11;21;21;-;6.70207;8.05968;13.5854;-;09:49:58
11;20;20;-;7.40449;8.7494;36.2326;-;09:49:59
11;22;22;-;6.5219;8.02846;14.0884;-;09:50:00
11;22;23;-;6.87265;8.36723;32.2556;-;09:50:01
11;21;22;-;6.48539;7.65099;39.9824;-;09:50:02
12;21;22;-;6.46033;8.08602;13.8603;-;09:50:03
 14;14;18;-;7.74292;12.6415;0;-;09:59:02
11;16;19;-;6.41065;7.87337;20.7391;-;09:59:03
12;16;18;-;6.15012;7.45028;24.1092;-;09:59:04
12;16;18;-;6.61268;8.10138;36.703;-;09:59:05
13;18;19;-;6.17342;8.05124;50.457;-;09:59:06
12;17;18;-;6.3952;7.98365;12.2352;-;09:59:07
13;18;21;-;6.33819;7.97893;11.6232;-;09:59:08
13;18;21;-;6.56201;8.29503;14.419;-;09:59:09
14;18;21;-;5.77529;7.39066;13.3191;-;09:59:10
14;18;21;-;6.53001;8.16484;27.1638;-;09:59:11
13;17;20;-;5.87862;7.82489;10.1914;-;09:59:12
13;17;20;-;6.10841;8.06072;29.3994;-;09:59:13
 19;19;19;-;9.2559;37.3134;0;-;10:08:12
14;19;19;-;6.03589;7.26994;23.2461;-;10:08:13
14;19;19;-;5.6464;6.896;16.1986;-;10:08:14
14;19;19;-;5.16808;6.5068;37.9081;-;10:08:15
14;19;19;-;6.16419;8.25352;28.0701;-;10:08:16
14;19;19;-;6.27779;8.22127;50.9035;-;10:08:17
14;18;18;-;6.35779;8.0492;16.5158;-;10:08:18
14;18;18;-;5.46287;6.88921;30.9351;-;10:08:19
14;18;18;-;6.32191;7.65848;13.7947;-;10:08:20
14;18;18;-;5.90118;8.07241;17.5116;-;10:08:21
14;18;18;-;6.62546;8.19799;24.7681;-;10:08:22
14;18;18;-;7.0289;8.77474;13.6063;-;10:08:23
 15;15;15;-;10.3416;37.6631;0;-;10:17:22
11;15;15;-;5.73608;7.1023;20.2959;-;10:17:23
11;15;15;-;6.82208;8.99734;31.6093;-;10:17:24
12;15;15;-;5.73554;7.41552;31.0445;-;10:17:25
13;16;16;-;6.36533;8.33148;15.189;-;10:17:26
13;16;16;-;6.70051;8.1006;42.6584;-;10:17:27
13;16;16;-;7.12813;8.67021;16.418;-;10:17:28
12;15;15;-;6.39383;8.19727;35.7485;-;10:17:29
12;15;15;-;7.36731;8.91919;18.372;-;10:17:30
12;15;15;-;9.32064;10.6472;16.8488;-;10:17:31
12;15;15;-;9.56211;11.3224;20.2299;-;10:17:32
12;15;15;-;9.21762;10.7709;16.8687;-;10:17:33
 17;17;19;-;7.96538;9.7069;0;-;10:26:32
11;19;19;-;6.2303;7.83618;30.4134;-;10:26:33
11;19;19;-;7.05896;8.67074;23.7813;-;10:26:34
11;19;19;-;6.90445;8.15785;16.3777;-;10:26:35
12;20;20;-;7.19249;9.28337;17.157;-;10:26:36
12;20;20;-;6.88296;8.47821;11.6745;-;10:26:37
12;20;20;-;7.10941;8.6098;12.5198;-;10:26:38
11;19;19;-;7.0109;8.55682;41.0909;-;10:26:39
11;19;19;-;6.76453;8.02822;26.5664;-;10:26:40
11;18;18;-;6.78977;7.85134;8.63928;-;10:26:41
11;18;18;-;6.69807;8.16879;11.1681;-;10:26:42
11;18;18;-;6.91799;8.17555;9.09834;-;10:26:43
 20;20;17;-;7.97206;24.4502;0;-;10:35:42
12;16;17;-;7.60261;8.72538;12.548;-;10:35:43
12;16;17;-;6.43679;7.93818;11.3608;-;10:35:44
12;16;17;-;7.09646;8.87712;18.0914;-;10:35:45
11;16;21;-;7.0002;8.08819;12.0486;-;10:35:46
12;16;21;-;7.32328;8.80227;27.4712;-;10:35:47
11;16;20;-;6.6803;7.65916;11.7147;-;10:35:48
11;16;20;-;6.6506;8.14086;11.5339;-;10:35:49
11;16;20;-;7.00692;8.73376;15.9615;-;10:35:50
11;16;20;-;6.18475;7.57886;25.9657;-;10:35:51
10;15;18;-;6.27527;8.04919;32.7359;-;10:35:52
10;15;18;-;6.5108;7.8019;32.8716;-;10:35:53
 18;22;21;-;7.06894;7.46776;0;-;10:44:52
13;17;21;-;7.15306;8.31895;12.7786;-;10:44:53
13;17;21;-;7.80839;9.62492;19.521;-;10:44:54
13;17;20;-;7.16235;8.39453;31.051;-;10:44:55
14;18;21;-;6.66901;7.94872;31.9957;-;10:44:56
14;18;21;-;7.01277;8.56823;32.2381;-;10:44:57
14;19;22;-;6.85389;8.07483;11.6772;-;10:44:58
13;18;21;-;6.34553;7.54712;32.0522;-;10:44:59
13;18;21;-;6.38847;7.62792;37.4428;-;10:45:00
12;18;22;-;6.44737;7.94281;19.0601;-;10:45:01
12;18;22;-;7.03105;8.51044;19.3993;-;10:45:02
12;18;22;-;6.71824;8.02423;33.5566;-;10:45:03
 25;25;22;-;6.04726;9.346;0;-;10:54:02
14;20;22;-;4.99208;5.9415;12.3914;-;10:54:03
14;20;22;-;5.04168;6.01284;12.2629;-;10:54:04
13;19;20;-;4.82927;5.73199;6.91468;-;10:54:05
13;19;20;-;5.16576;6.42404;7.66806;-;10:54:06
13;19;20;-;5.2631;6.46758;10.2795;-;10:54:07
13;21;22;-;5.52643;6.40113;8.8484;-;10:54:08
13;22;23;-;4.93906;6.03252;11.7066;-;10:54:09
13;22;24;-;5.61401;6.81146;9.85946;-;10:54:10
14;23;24;-;5.53099;6.65141;13.3704;-;10:54:11
13;24;25;-;4.49612;5.54311;13.4386;-;10:54:12
13;24;26;-;4.84881;6.0785;8.17472;-;10:54:13
 20;20;23;-;5.9939;10.5303;0;-;11:03:12
12;21;23;-;6.76239;8.47155;13.4597;-;11:03:13
12;21;23;-;5.51104;6.82552;9.33134;-;11:03:14
12;21;23;-;5.94982;7.2814;25.5844;-;11:03:15
12;19;21;-;5.22064;6.3547;8.2452;-;11:03:16
12;19;21;-;4.52418;5.55587;13.7037;-;11:03:17
12;19;21;-;4.99942;6.09076;10.1492;-;11:03:18
13;20;22;-;5.51165;6.89307;12.8705;-;11:03:19
13;20;22;-;4.7967;5.94904;26.185;-;11:03:20
13;20;22;-;4.60327;5.5869;14.1913;-;11:03:21
13;20;20;-;4.60247;5.67095;35.5919;-;11:03:22
13;20;20;-;4.50372;5.77099;16.9067;-;11:03:23
 14;14;18;-;4.46326;4.91899;0;-;11:12:22
13;18;18;-;4.39911;5.61408;7.90002;-;11:12:23
12;18;18;-;4.22489;5.13604;5.3923;-;11:12:24
12;18;18;-;4.16746;5.29653;5.66268;-;11:12:25
11;18;18;-;4.12772;5.18312;10.9461;-;11:12:26
11;19;19;-;4.32135;5.25583;26.2617;-;11:12:27
12;18;18;-;3.99279;4.6166;5.01251;-;11:12:28
12;18;18;-;3.55785;4.18244;15.8599;-;11:12:29
13;18;18;-;3.4744;4.17382;4.92188;-;11:12:30
13;18;18;-;3.79697;4.65443;12.0025;-;11:12:31
12;16;16;-;4.12442;4.8148;10.4185;-;11:12:32
12;16;16;-;4.21521;5.0692;5.54273;-;11:12:33
 16;18;15;-;4.22551;19.9078;0;-;11:21:32
11;14;15;-;3.50903;4.11881;4.39756;-;11:21:33
11;14;15;-;3.13977;3.89518;24.0169;-;11:21:34
11;15;16;-;3.66775;4.78707;13.8694;-;11:21:35
11;15;16;-;3.43921;4.0928;6.89477;-;11:21:36
11;15;16;-;3.06623;3.73238;22.7561;-;11:21:37
11;15;16;-;3.7792;4.24863;4.28631;-;11:21:38
12;16;17;-;3.68972;4.76711;17.8682;-;11:21:39
12;16;17;-;3.13748;3.75758;3.8248;-;11:21:40
12;16;18;-;3.43548;4.07844;13.8874;-;11:21:41
12;16;18;-;3.80782;4.65983;12.1082;-;11:21:42
12;16;18;-;2.98336;3.75084;7.36378;-;11:21:43
 13;20;20;-;3.79779;4.84992;0;-;11:30:42
13;20;20;-;2.96897;3.48565;3.87424;-;11:30:43
13;20;20;-;3.96283;4.78399;22.372;-;11:30:44
14;21;21;-;3.43225;4.34874;15.3407;-;11:30:45
14;21;21;-;3.52466;4.47351;5.69496;-;11:30:46
14;21;21;-;3.4359;4.06919;20.2061;-;11:30:47
13;20;20;-;3.40187;3.90424;20.4324;-;11:30:48
13;20;20;-;3.4126;4.24836;7.13337;-;11:30:49
14;20;20;-;3.16409;3.74897;3.80916;-;11:30:50
14;20;20;-;3.01256;3.60188;3.93808;-;11:30:51
15;21;21;-;3.30741;4.18016;5.50684;-;11:30:52
15;21;21;-;2.80837;3.3352;6.05712;-;11:30:53
